_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681459803,FALSE,finalized,3,2/25/15 9:53,negative,1,Cancelled Flight,1,Delta,,knfitzpa,,0,"@JetBlue flight was Cancelled Flighted. Do I need to file a claim for the $50 credit I'm entitled to per yr bill of rights, or will it just be issued?",,2/17/15 17:54,5.67865E+17,,Eastern Time (US & Canada)
681459804,FALSE,finalized,3,2/25/15 3:22,negative,1,Customer Service Issue,1,Delta,,Analystdoc,,0,"@JetBlue Why not just take her info in the beginning and if cut off, call back? We do that in my medical practice. We are frequent flyers :(",,2/17/15 17:51,5.67864E+17,"Greenwich, CT",
681459805,FALSE,finalized,3,2/25/15 1:45,positive,1,,,Delta,,katie654,,0,@JetBlue is definitely my new favorite airline.,,2/17/15 17:46,5.67863E+17,,
681459806,FALSE,finalized,3,2/25/15 3:32,positive,0.6947,,,Delta,,gmggonzalez,,0,@JetBlue I will try that. Thanks! If all else fails I will just do the old fashioned method tomorrow morning.,,2/17/15 17:46,5.67863E+17,,Eastern Time (US & Canada)
681459807,FALSE,finalized,3,2/25/15 0:50,neutral,1,,,Delta,,gmggonzalez,,0,@JetBlue all up to date. Can't update via Google play.,,2/17/15 17:40,5.67861E+17,,Eastern Time (US & Canada)
681459808,FALSE,finalized,3,2/25/15 4:12,negative,1,Customer Service Issue,0.6596,Delta,,gmggonzalez,,0,@JetBlue Are there issues with the mobile boarding passes? My app keeps crashing when I try accessing. Thanks!,,2/17/15 17:37,5.6786E+17,,Eastern Time (US & Canada)
681459809,FALSE,finalized,3,2/25/15 3:07,neutral,0.6669,,,Delta,,JetBlueNews,,0,@JetBlue becomes first #airline to accept #Apple Pay - Future #Travel Experience http://t.co/czOr4nyh9n,,2/17/15 17:36,5.6786E+17,USA,Sydney
681459810,FALSE,finalized,3,2/25/15 5:42,negative,1,Can't Tell,0.3417,Delta,,techyheads,,0,"@JetBlue well, your new baggage fees, fare structures and reduced legroom has turned you into every other hated carrier in the US. Congrats",,2/17/15 17:24,5.67857E+17,,Eastern Time (US & Canada)
681459811,FALSE,finalized,3,2/25/15 3:57,positive,1,,,Delta,,NYC_JaneDoe,,0,@JetBlue Thank you for your excellent customer service - resolved issue quickly.,,2/17/15 17:23,5.67857E+17,"Long Island, NY",Eastern Time (US & Canada)
681459812,FALSE,finalized,3,2/25/15 7:50,negative,1,Can't Tell,0.3441,Delta,,Nickymkirk,,0,"@JetBlue yes, well they are operating outside of your terminal and targeting vulnerable passengers. No better than thieves.",,2/17/15 17:21,5.67856E+17,Dorado,
681459813,FALSE,finalized,3,2/25/15 4:17,negative,0.6678,Customer Service Issue,0.6678,Delta,,knfitzpa,,0,@JetBlue that's not an option for us. So how can we help each other fix this? I would've made the change earlier if given accurate info.,,2/17/15 17:20,5.67856E+17,,Eastern Time (US & Canada)
681459814,FALSE,finalized,3,2/25/15 3:15,negative,1,Cancelled Flight,1,Delta,,knfitzpa,,0,"@JetBlue well, now saying our flight is going to be Cancelled Flighted &amp; that by not changing earlier, we missed our chance to get out tomorrow. 1/2",,2/17/15 17:18,5.67856E+17,,Eastern Time (US & Canada)
681459815,FALSE,finalized,3,2/25/15 6:46,negative,1,Flight Attendant Complaints,1,Delta,,brian_cristiano,,0,@JetBlue tell your employees that!,,2/17/15 17:10,5.67854E+17,"New York, New York",Eastern Time (US & Canada)
681459816,FALSE,finalized,3,2/25/15 9:48,negative,1,Late Flight,0.3429,Delta,,Analystdoc,,0,"@JetBlue even @Citi responded quicker via Twitter when they #fail.... Still on hold, hoping no one books the flight..... @JetBlue #fail",,2/17/15 17:08,5.67853E+17,"Greenwich, CT",
681459817,FALSE,finalized,3,2/25/15 4:39,negative,0.67,Customer Service Issue,0.34,Delta,,brian_cristiano,,0,@JetBlue ah yes. Put the bags on the floor instead of the overhead bin so no one trips. #safetyfirst #sarcasm,,2/17/15 17:08,5.67853E+17,"New York, New York",Eastern Time (US & Canada)
681459818,FALSE,finalized,3,2/25/15 7:12,negative,0.6616,Can't Tell,0.3384,Delta,,Nickymkirk,,0,@JetBlue where exactly can I leave a note,"[18.44643543, -66.28345755]",2/17/15 17:06,5.67853E+17,Dorado,
681459819,FALSE,finalized,3,2/25/15 8:56,neutral,1,,,Delta,,JetBlueNews,,0,@JetBlue Accepting #Apple Pay - Mobile Enterprise http://t.co/Ci5cfrlqBe,,2/17/15 17:05,5.67852E+17,USA,Sydney
681459820,FALSE,finalized,3,2/25/15 3:22,negative,1,Customer Service Issue,0.6808,Delta,,Analystdoc,,0,"@JetBlue Guys, really bad @JetBlue #fail . Someone better call my wife back to get this handled. 203-382-3312 while she waits on hold....",,2/17/15 17:03,5.67852E+17,"Greenwich, CT",
681459821,FALSE,finalized,3,2/25/15 3:24,negative,1,Customer Service Issue,0.6803,Delta,,Analystdoc,,0,@JetBlue #fail My wife on the phone asking to switch flight times. In mid switch gets disconnected. Now Cancelled Flightled! No new time! No call back,,2/17/15 17:02,5.67852E+17,"Greenwich, CT",
681459822,FALSE,finalized,3,2/25/15 8:47,positive,0.6621,,,Delta,,DonnellyVJ,,0,@JetBlue That's great! Thank you.,,2/17/15 16:53,5.67849E+17,,
681459823,FALSE,finalized,3,2/25/15 6:59,negative,1,Customer Service Issue,0.3556,Delta,,Nickymkirk,,0,@JetBlue they tried to have us towed. Do you think I'll be flying out of your terminal again? Risk of $75 fine from corrupt police official,,2/17/15 16:50,5.67849E+17,Dorado,
681459824,FALSE,finalized,3,2/25/15 3:50,neutral,1,,,Delta,,tom_brant,,1,@JetBlue selfie on the flight 83 from #JFK to #Orlando . With @Supertzar85 http://t.co/QRANZImHTr,,2/17/15 16:49,5.67848E+17,"Southbury, CT",
681459825,FALSE,finalized,3,2/25/15 2:48,negative,0.6551,Can't Tell,0.3449,Delta,,Nickymkirk,,0,@JetBlue ticket issued whilst delivering your customers.,,2/17/15 16:48,5.67848E+17,Dorado,
681459826,FALSE,finalized,3,2/25/15 5:11,negative,1,Can't Tell,0.6899,Delta,,Nickymkirk,,0,"@JetBlue understand that, but this policy of targeting your passengers is not good for business and should be addressed with security",,2/17/15 16:48,5.67848E+17,Dorado,
681459827,FALSE,finalized,3,2/25/15 10:06,negative,1,Customer Service Issue,1,Delta,,brian_cristiano,,0,Always been a @JetBlue fan but maybe next time I'll fly @VirginAmerica for real customer service.,,2/17/15 16:44,5.67847E+17,"New York, New York",Eastern Time (US & Canada)
681459828,FALSE,finalized,3,2/25/15 6:50,positive,1,,,Delta,,TriRacer429,,0,@JetBlue I agree!!!  If only there was a frequent tweeter discount so I could fly to see more friends! _ЩчЫ@Tinman2IronMan @meggersrocks,,2/17/15 16:41,5.67846E+17,"Arlington, Virginia ",
681459829,FALSE,finalized,3,2/25/15 5:38,negative,0.6363,Can't Tell,0.3417,Delta,,MerrickRealtor,,0,@JetBlue understood ... but could I go and put myself on the standby list 5 hours prior to my flight?,,2/17/15 16:40,5.67846E+17,Merrick,America/New_York
681459830,FALSE,finalized,3,2/25/15 2:00,negative,1,Bad Flight,1,Delta,,DonnellyVJ,,0,@JetBlue the whole plane. Hoping for better luck on the return flight Sunday.,,2/17/15 16:40,5.67846E+17,,
681459831,FALSE,finalized,3,2/25/15 9:46,negative,1,Bad Flight,0.3535,Delta,,brian_cristiano,,0,"@JetBlue so I'm penalized for packing lightly, having 1 bag and paying extra for a seat?",,2/17/15 16:37,5.67845E+17,"New York, New York",Eastern Time (US & Canada)
681459832,FALSE,finalized,3,2/25/15 10:15,negative,1,Can't Tell,1,Delta,,Nickymkirk,,0,"@JetBlue dropping passengers with small baby and 3 infants at your San Juan terminal. As unloading baby, officer writes me ticket for $75","[18.4465457, -66.28316651]",2/17/15 16:36,5.67845E+17,Dorado,
681459833,FALSE,finalized,3,2/25/15 1:50,negative,1,Bad Flight,1,Delta,,DonnellyVJ,,0,@JetBlue the TV. Wifi was spotty. It's just a nice feature for a X country flight. Still won't keep us away #lovejetblue,,2/17/15 16:31,5.67844E+17,,
681459834,FALSE,finalized,3,2/25/15 3:07,negative,0.649,Flight Booking Problems,0.3325,Delta,,MerrickRealtor,,0,@JetBlue so technically I could drive to JFK now and put in. Request for tomorrow's flight?,,2/17/15 16:31,5.67844E+17,Merrick,America/New_York
681459835,FALSE,finalized,3,2/25/15 5:22,negative,1,Can't Tell,0.347,Delta,,brian_cristiano,,0,@JetBlue why did I pay for extra space to be forced to put my backpack under my seat? Its my only bag. Flight 135. Unprofessional.,,2/17/15 16:27,5.67843E+17,"New York, New York",Eastern Time (US & Canada)
681459836,FALSE,finalized,3,2/25/15 6:51,negative,1,Bad Flight,0.6799,Delta,,DonnellyVJ,,0,@JetBlue we were on b6 619 this morning from Boston to beautiful San Diego. We really were bummed the satellite was broken. :(,"[32.99815682, -117.17405196]",2/17/15 16:26,5.67843E+17,,
681459837,FALSE,finalized,3,2/25/15 1:01,neutral,1,,,Delta,,MerrickRealtor,,0,@JetBlue knew that ... has to be done at the Gate correct? If so what time does gate open,,2/17/15 16:26,5.67843E+17,Merrick,America/New_York
681459838,FALSE,finalized,3,2/25/15 1:59,positive,0.6832,,,Delta,,StacyCrossB6,,1,"@jetblue #philly lost and read program - Our customers get hot tea, great crewmembers, top notch info &amp; now #BOOKS! http://t.co/9rAGncw2Bk",,2/17/15 16:23,5.67842E+17,Philadelphia,Eastern Time (US & Canada)
681459839,FALSE,finalized,3,2/25/15 7:50,neutral,1,,,Delta,,DontenPhoto,,0,"@JetBlue Flight 152 (N559JB) ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan http://t.co/qeaDA92MW6",,2/17/15 16:05,5.67837E+17,"Englewood, Florida",Eastern Time (US & Canada)
681459840,FALSE,finalized,3,2/25/15 9:49,neutral,0.6688,,,Delta,,jonsik1952,,0,"@JetBlue.  Punta Cana, to enjoy weather n see my wifes family",,2/17/15 16:04,5.67837E+17,,
681459841,FALSE,finalized,3,2/25/15 6:10,positive,0.6544,,,Delta,,TSAmedia_RossF,,0,@JetBlue And we are glad to see what is going on and fix! @ProfessorpaUL15: please DM me your confirmation # so we can check.,,2/17/15 16:03,5.67837E+17,"Washington, D.C.",Eastern Time (US & Canada)
681459842,FALSE,finalized,3,2/25/15 2:00,negative,1,Can't Tell,1,Delta,,44riggins44,,0,@JetBlue just lost my business   Enjoy your profits,,2/17/15 16:01,5.67836E+17,boston,
681459843,FALSE,finalized,3,2/25/15 8:54,negative,1,Can't Tell,1,Delta,,44riggins44,,0,@JetBlue I would drive 2 1/2 hours to jfk to board JetBlue to Vegas instead of closer Hartford airport. Cramming more seats on plane.NO MORE,,2/17/15 16:00,5.67836E+17,boston,
681459844,FALSE,finalized,3,2/25/15 0:36,neutral,0.6472,,0,Delta,,ProfessorpaUL15,,0,@JetBlue - I will for sure. But my TSA-Pre works with other airlines. Why is Jetblue different?,"[0.0, 0.0]",2/17/15 15:43,5.67832E+17,,Atlantic Time (Canada)
681459845,FALSE,finalized,3,2/25/15 2:30,positive,0.6647,,,Delta,,kimbetech,,0,@JetBlue will call. Thank you!,,2/17/15 15:42,5.67831E+17,NYC,Eastern Time (US & Canada)
681459846,FALSE,finalized,3,2/25/15 1:45,negative,1,Flight Attendant Complaints,0.6531,Delta,,kimbetech,,0,"@JetBlue yes, today. Flight is full now. They said no to me at gate :(",,2/17/15 15:42,5.67831E+17,NYC,Eastern Time (US & Canada)
681459847,FALSE,finalized,3,2/25/15 10:00,neutral,0.6837,,0,Delta,,dedemoore89,,0,@JetBlue Are departing flights from Boston heavily delayed? Flying out tomorrow morning ...,,2/17/15 15:37,5.6783E+17,,
681459848,FALSE,finalized,3,2/25/15 7:28,positive,0.6556,,0,Delta,,soflalegaljobs,,0,@JetBlue Still love you guys. But get me to Vegas already! ‰чЫ•ьЏ_ЩО«‰Пц•ьЏ_ЩЌь_Щ__,,2/17/15 15:34,5.67829E+17,"Miami, FL ",Eastern Time (US & Canada)
681459849,FALSE,finalized,3,2/25/15 4:53,positive,0.6546,,0,Delta,,kurianbk,,0,@JetBlue Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight is delayedl,,2/17/15 15:32,5.67829E+17,"Boston, MA",
681459850,FALSE,finalized,3,2/25/15 1:21,neutral,0.6451,,0,Delta,,kimbetech,,0,@jetblue is there no way to switch to earlier flight to JFK even if I checked a bag?,,2/17/15 15:30,5.67828E+17,NYC,Eastern Time (US & Canada)
681459851,FALSE,finalized,3,2/25/15 4:50,negative,1,Late Flight,0.665,Delta,,JoanIngerman,,0,@JetBlue this is not a flight delay this is horrible planning on Jet Blue!!! #jetblue,,2/17/15 15:26,5.67827E+17,,Central Time (US & Canada)
681459852,FALSE,finalized,3,2/25/15 9:57,negative,1,Late Flight,1,Delta,,JoanIngerman,,0,@JetBlue insane the craziness I've seen with Jet Blue today at Newark Delayed 3 hours and now we are waiting for a Pilot!! #jetblue,,2/17/15 15:25,5.67827E+17,,Central Time (US & Canada)
681459853,FALSE,finalized,3,2/25/15 4:12,neutral,1,,,Delta,,brandongutman,,0,@JetBlue Hi! Does my upcoming flight 2168 from West Palm to HPN have Fly-Fi?,,2/17/15 15:23,5.67827E+17,"New York, NY",Eastern Time (US & Canada)
681459854,FALSE,finalized,3,2/25/15 2:01,positive,1,,,Delta,,carleycalla,,0,@JetBlue tried again. Lovely customer service. Thank you!,,2/17/15 15:20,5.67826E+17,"Boston, Massachusetts",Mountain Time (US & Canada)
681459855,FALSE,finalized,3,2/25/15 8:33,positive,1,,,Delta,,reenapilgrim,,0,@JetBlue so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider,,2/17/15 15:13,5.67824E+17,,
681459856,FALSE,finalized,3,2/25/15 6:12,positive,1,,,Delta,,TSAmedia_RossF,,0,@JetBlue @ProfessorpaUL15 Always happy to help!,,2/17/15 15:04,5.67822E+17,"Washington, D.C.",Eastern Time (US & Canada)
681459857,FALSE,finalized,3,2/25/15 6:45,positive,0.6804,,0,Delta,,mrsmjem,,0,"@JetBlue we have just landed, thank you anyway. Btw, flight staff on flight 654 were wonderful despite their full day and heavy load.",,2/17/15 15:02,5.67822E+17,CT,Quito
681459858,FALSE,finalized,3,2/25/15 2:15,negative,1,Late Flight,1,Delta,,bioldame491,,0,"@JetBlue we are delayed, until he arrives",,2/17/15 14:51,5.67819E+17,"New York, NY",Eastern Time (US & Canada)
681459859,FALSE,finalized,3,2/25/15 2:37,negative,0.6341,Late Flight,0.6341,Delta,,luisauraalvarez,,0,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,,2/17/15 14:49,5.67818E+17,‰ќ_,Eastern Time (US & Canada)
681459860,FALSE,finalized,3,2/25/15 7:39,negative,0.6491,Can't Tell,0.3394,Delta,,luisauraalvarez,,0,@JetBlue whose performing at T5,,2/17/15 14:48,5.67818E+17,‰ќ_,Eastern Time (US & Canada)
681459861,FALSE,finalized,3,2/25/15 9:54,neutral,1,,,Delta,,ejz71,,0,@JetBlue     Is it only $50 for my 2nd bag?  1st bag too full..,,2/17/15 14:46,5.67817E+17,plymouth ,
681459862,FALSE,finalized,3,2/25/15 3:35,negative,1,Late Flight,0.6989,Delta,,bioldame491,,0,"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.",,2/17/15 14:43,5.67817E+17,"New York, NY",Eastern Time (US & Canada)
681459863,FALSE,finalized,3,2/25/15 9:50,positive,0.6591,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,,2/17/15 14:36,5.67815E+17,USA,Sydney
681459864,FALSE,finalized,3,2/25/15 4:46,negative,1,Customer Service Issue,0.668,Delta,,ProfessorpaUL15,,0,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,"[42.36604659, -71.01573889]",2/17/15 14:33,5.67814E+17,,Atlantic Time (Canada)
681459865,FALSE,finalized,3,2/25/15 3:28,neutral,0.6535,,,Delta,,heatherdopson,,0,"@JetBlue That's right! :) Game, set, match.",,2/17/15 14:31,5.67814E+17,Jetsetter ‰Пц,
681459866,FALSE,finalized,3,2/25/15 6:24,negative,1,Customer Service Issue,1,Delta,,ThePRCloset,,0,"@JetBlue yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.",,2/17/15 14:30,5.67813E+17,New York City,Eastern Time (US & Canada)
681459867,FALSE,finalized,3,2/25/15 7:15,negative,1,Lost Luggage,1,Delta,,edgarsantana,,0,@JetBlue pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 @HP printers MFPs,,2/17/15 14:28,5.67813E+17,"МПT: 40.96513,-73.872957",Eastern Time (US & Canada)
681459868,FALSE,finalized,3,2/25/15 7:16,positive,0.6559,,,Delta,,Lynnche324,,1,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,,2/17/15 14:24,5.67812E+17,"Jersey City, NJ ",
681459869,FALSE,finalized,3,2/25/15 4:46,neutral,1,,,Delta,,DontenPhoto,,0,"@JetBlue Flight 1133 (N353JB) ""Blue La La"" departs @mco enroute to San Juan International Airport http://t.co/SWZm2fX3nu",,2/17/15 14:20,5.67811E+17,"Englewood, Florida",Eastern Time (US & Canada)
681459870,FALSE,finalized,3,2/25/15 6:35,positive,1,,,Delta,,vincenzolandino,,0,@JetBlue this makes me happy. I hope these aren't empty promises.,,2/17/15 14:19,5.67811E+17,NYC | CT,Eastern Time (US & Canada)
681459871,FALSE,finalized,3,2/25/15 7:44,negative,1,Customer Service Issue,1,Delta,,ThePRCloset,,0,@JetBlue dropped 3x in past hour,,2/17/15 14:19,5.67811E+17,New York City,Eastern Time (US & Canada)
681459872,FALSE,finalized,3,2/25/15 10:02,neutral,0.6612,,,Delta,,vincenzolandino,,0,"seriously, I want to work on the JetBlue social team RT @JetBlue: @vincenzolandino http://t.co/eiGaJyzcW2",,2/17/15 14:19,5.67811E+17,NYC | CT,Eastern Time (US & Canada)
681459873,FALSE,finalized,3,2/25/15 1:20,neutral,1,,,Delta,,CBarrows,,0,@JetBlue Call me when you do and we‰ЫЄll have to hook up!,"[0.0, 0.0]",2/17/15 14:12,5.67809E+17,"Wayne, NJ",Eastern Time (US & Canada)
681459874,FALSE,finalized,3,2/25/15 9:19,negative,1,Customer Service Issue,1,Delta,,ThePRCloset,,0,@JetBlue Ive called you 3 x &amp; waited on hold 10 min each time to be disconnected each time. Enraging! I need to speak to someone! #help,,2/17/15 14:09,5.67808E+17,New York City,Eastern Time (US & Canada)
681459875,FALSE,finalized,3,2/25/15 2:33,neutral,1,,,Delta,,bmk266,,0,@JetBlue the USA help line.  i accidentally booked a flight on a thursday instead of a wednesday and want to switch,,2/17/15 14:09,5.67808E+17,,Quito
681459876,FALSE,finalized,3,2/25/15 5:39,neutral,1,,,Delta,,CBarrows,,0,@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino,"[0.0, 0.0]",2/17/15 14:08,5.67808E+17,"Wayne, NJ",Eastern Time (US & Canada)
681459877,FALSE,finalized,3,2/25/15 4:19,positive,1,,,Delta,,vincenzolandino,,0,@JetBlue we don't need anybody else!,,2/17/15 14:07,5.67808E+17,NYC | CT,Eastern Time (US & Canada)
681459878,FALSE,finalized,3,2/25/15 2:45,negative,1,Late Flight,1,Delta,,Tubulus,,0,@jetblue any idea where the plane for flight 672 is coming from? I thought flight 305 from JFK but that wouldn't explain delay.,,2/17/15 14:06,5.67807E+17,,Atlantic Time (Canada)
681459879,FALSE,finalized,3,2/25/15 7:23,neutral,0.6773,,0,Delta,,RuizRichard,,0,"@JetBlue It's for me, I spoke with a rep on the phone who suggested I ""Voice a concern"" via ""Email us"" on your site. I did a few moments ago",,2/17/15 14:06,5.67807E+17,"Miramar, Florida",Eastern Time (US & Canada)
681459880,FALSE,finalized,3,2/25/15 7:30,negative,1,Lost Luggage,1,Delta,,edgarsantana,,0,"@JetBlue pls find my bag, I need 2 get home! Very frustrating. Hope my bag is somewhere in @NY_NJairports. Leaving the #jfk w/o my luggage.",,2/17/15 14:06,5.67807E+17,"МПT: 40.96513,-73.872957",Eastern Time (US & Canada)
681459881,FALSE,finalized,3,2/25/15 4:17,negative,1,Customer Service Issue,1,Delta,,bmk266,,0,"@JetBlue tried calling multiple times, i just wait and when it finally connects i get hung up on",,2/17/15 14:05,5.67807E+17,,Quito
